height,utc_time,bits,hex_bits,exponent,coefficient,target,bin_target,computational_complexity,hash_rate_tera
409348,2016-04-29 02:33:10,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409349,2016-04-29 02:40:04,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409350,2016-04-29 02:54:21,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409351,2016-04-29 03:00:42,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409352,2016-04-29 03:12:08,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409353,2016-04-29 03:25:34,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409354,2016-04-29 03:27:31,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409355,2016-04-29 03:44:34,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409356,2016-04-29 03:46:34,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409357,2016-04-29 03:50:04,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409358,2016-04-29 04:21:38,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409359,2016-04-29 04:36:18,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409360,2016-04-29 04:48:24,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409361,2016-04-29 04:49:36,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409362,2016-04-29 04:57:46,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409363,2016-04-29 05:05:39,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409364,2016-04-29 05:15:52,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409365,2016-04-29 05:17:27,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409366,2016-04-29 05:36:06,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409367,2016-04-29 05:50:03,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409368,2016-04-29 05:58:23,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409369,2016-04-29 06:06:37,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409370,2016-04-29 06:11:17,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409371,2016-04-29 06:12:47,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409372,2016-04-29 06:18:45,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409373,2016-04-29 06:18:34,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409374,2016-04-29 06:42:22,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409375,2016-04-29 06:41:47,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409376,2016-04-29 06:47:01,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409377,2016-04-29 07:04:10,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409378,2016-04-29 07:05:00,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409379,2016-04-29 07:13:42,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409380,2016-04-29 07:14:47,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409381,2016-04-29 07:25:31,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409382,2016-04-29 07:32:15,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409383,2016-04-29 07:44:44,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409384,2016-04-29 08:00:32,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409385,2016-04-29 08:02:36,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409386,2016-04-29 08:31:31,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409387,2016-04-29 08:38:31,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409388,2016-04-29 08:39:17,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409389,2016-04-29 08:39:35,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409390,2016-04-29 08:44:38,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409391,2016-04-29 08:51:56,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409392,2016-04-29 09:08:29,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409393,2016-04-29 09:22:07,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409394,2016-04-29 09:24:08,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409395,2016-04-29 09:34:25,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409396,2016-04-29 09:40:10,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409397,2016-04-29 09:40:48,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409398,2016-04-29 09:44:42,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409399,2016-04-29 09:48:43,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409400,2016-04-29 09:53:34,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409401,2016-04-29 09:57:19,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409402,2016-04-29 10:02:21,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409403,2016-04-29 10:12:46,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409404,2016-04-29 10:18:08,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409405,2016-04-29 10:29:14,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409406,2016-04-29 10:35:08,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409407,2016-04-29 10:38:42,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409408,2016-04-29 10:39:51,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409409,2016-04-29 10:53:00,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409410,2016-04-29 10:56:12,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409411,2016-04-29 11:03:33,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409412,2016-04-29 11:09:37,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409413,2016-04-29 11:12:54,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409414,2016-04-29 11:17:55,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409415,2016-04-29 11:29:39,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409416,2016-04-29 11:52:55,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409417,2016-04-29 12:00:58,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409418,2016-04-29 12:10:58,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409419,2016-04-29 12:13:49,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409420,2016-04-29 12:33:26,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409421,2016-04-29 12:35:29,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409422,2016-04-29 12:43:20,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409423,2016-04-29 12:49:56,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409424,2016-04-29 12:51:42,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409425,2016-04-29 12:54:31,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409426,2016-04-29 13:15:24,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409427,2016-04-29 13:36:34,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409428,2016-04-29 13:44:11,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409429,2016-04-29 13:46:33,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409430,2016-04-29 14:11:11,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409431,2016-04-29 14:43:23,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409432,2016-04-29 15:05:31,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409433,2016-04-29 15:17:58,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409434,2016-04-29 15:34:15,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409434,2016-04-29 15:34:15,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409435,2016-04-29 15:40:36,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409436,2016-04-29 15:41:47,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409437,2016-04-29 15:58:28,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409438,2016-04-29 16:06:55,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409439,2016-04-29 16:24:08,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409440,2016-04-29 16:29:50,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409441,2016-04-29 16:36:58,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409442,2016-04-29 16:41:33,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409444,2016-04-29 17:06:06,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409445,2016-04-29 17:12:05,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409446,2016-04-29 17:14:42,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409447,2016-04-29 17:15:09,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
409448,2016-04-29 17:15:20,403056502,0x18062776,18,062776,150899178845446426410002882396535253739927398750206558208,0b1100010011101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7.673473780524178e+20,1278912.2967540298
