hash,ver,prev_block,mrkl_root,time,bits,fee,nonce,n_tx,size,block_index,main_chain,height
0000000000000000006c3b188c4aaa2ff48bf25aeb7ac2f16fccb134ca68e8cb,4,000000000000000004e723e106e0deb76a54d71218ab8bb096229057ad798348,d98f6c7740f7b98b1af72e0245b81071449961a3d3254627a426a7aa934207c3,1460029639,403085044,48325876,455459423,1995,997656,1102765,TRUE,406153
0000000000000000028717f2d8f4323b15b20c8ebcf9f39338b6316dc8a5d9ee,4,0000000000000000006c3b188c4aaa2ff48bf25aeb7ac2f16fccb134ca68e8cb,96cbaed779a8d41e1a4b1b6db7e1a87eafc4d06701c26d9850d5f53cdf3c46fa,1460031260,403085044,132938435,2877366746,3035,999910,1102766,TRUE,406154
00000000000000000693e9a5444f3a2d63878e172f322416c1872b73c7c576c4,4,0000000000000000028717f2d8f4323b15b20c8ebcf9f39338b6316dc8a5d9ee,9509001641e085832484caca01133136530ca86312495b3a9e447a29664ec7dd,1460031437,403085044,36878744,2036432497,1408,988024,1102767,TRUE,406155
00000000000000000181ac8ec7b4aa5467e43e8e938c35dc5ddaf664a7b10435,4,00000000000000000693e9a5444f3a2d63878e172f322416c1872b73c7c576c4,2396bbf73f85939b725509e9400153fa6b87107ce90b9d28f5a4bcaec6db44be,1460033450,403085044,91515138,4048256428,3319,998177,1102768,TRUE,406156
000000000000000000697b0e3c42ef8f944935b2e974301dd441c8ec10830cb7,4,00000000000000000181ac8ec7b4aa5467e43e8e938c35dc5ddaf664a7b10435,bf0f56414a042c84c484b17e9befd88c9447de23ac26cb564169d2bd08a867e8,1460033726,403085044,59975123,2701359292,2188,998170,1102769,TRUE,406157
000000000000000003c2c71e06ce767bca0fedb957c3893527f84d1664896058,4,000000000000000000697b0e3c42ef8f944935b2e974301dd441c8ec10830cb7,5e7e34c32599c4b7d678d990efd8535214056872c519b4ad7ce6ab474e49160d,1460034870,403085044,53083645,943285785,2767,998192,1102770,TRUE,406158
00000000000000000604728902fd645fa17913a43b70e0f6a8936e4cb85ab702,4,000000000000000003c2c71e06ce767bca0fedb957c3893527f84d1664896058,d9ade293c3640165795d6df3024c1d190735bb8ddf87f68157718f284f6204ad,1460035123,403085044,34008393,891479718,1662,997632,1102771,TRUE,406159
000000000000000001c7201110777884132d1efe92ad094d2dbde94ef3460166,4,00000000000000000604728902fd645fa17913a43b70e0f6a8936e4cb85ab702,fc065b7c2a7a213dbce9c16e8cb2fc0ccd4d9ff32e61920c613ce053938efb1b,1460035175,403085044,16093394,129114178,752,989580,1102772,TRUE,406160
000000000000000004a80d2dac99b67657673587c3b05bbcf97a69d5e4c1235a,4,000000000000000001c7201110777884132d1efe92ad094d2dbde94ef3460166,53f55ac78a137d909cfdfd118fbe299de88b6e807d27529308911ef633f2f7ca,1460035228,403085044,5510050,3994212795,210,174365,1102773,TRUE,406161
000000000000000000b9ae89fe4aa43d4d1f10ebb75f5a2b61727902f05a50ab,4,000000000000000004a80d2dac99b67657673587c3b05bbcf97a69d5e4c1235a,839fa6dd487ca8802aad5fcee888b9ac8b908042e2a410b33428d3d52ec503c3,1460035339,403085044,8537619,1281920286,432,215067,1102774,TRUE,406162
000000000000000003b399adc4d27bb1da71833e777c48459dfda34d37dc7eb3,4,000000000000000000b9ae89fe4aa43d4d1f10ebb75f5a2b61727902f05a50ab,c88c92b7ae6c3e4f06422ebe14fe48d0677c9b6c0565b35987d129c7a72428b6,1460036139,403085044,48865813,1040586279,2394,998198,1102775,TRUE,406163
000000000000000000b1f2bcfd771a70e4c48eb4487efce13194b5642edd3c82,4,000000000000000003b399adc4d27bb1da71833e777c48459dfda34d37dc7eb3,8aee8365a434560acade30b12eac07934a03457b43af736b7f4654a232977825,1460036516,403085044,26625892,711590433,1562,997980,1102776,TRUE,406164
00000000000000000480a6f75101ae961c0ea6c3848fd85c94b2e7afdff8b671,4,000000000000000000b1f2bcfd771a70e4c48eb4487efce13194b5642edd3c82,46698796b179463c95fa5cec9c57ffe64a8648707f1a2836d49589330eb21cdf,1460036816,403085044,21503776,2702018568,1088,576524,1102777,TRUE,406165
00000000000000000309f5a6c8634009ac0015310582237f15f1ddb2a48e9ae0,4,00000000000000000480a6f75101ae961c0ea6c3848fd85c94b2e7afdff8b671,fa63a30561d2410d4b167410c88f932f47e8179f7dcfeb0212396feff35da941,1460037746,403085044,45183665,1468636778,2637,998156,1102778,TRUE,406166
0000000000000000010e6f95f368b00726ffd7f505868eb9afe6909370b9cf3d,4,00000000000000000309f5a6c8634009ac0015310582237f15f1ddb2a48e9ae0,ca5996746e6640a4be38db4efaaf2b702206be86110d2df4a228c5ddc7bd9e0b,1460038664,403085044,48936509,3959121667,2575,998059,1102779,TRUE,406167
00000000000000000678d0f732155991a66da28893ea5dccbac039f196d3f0a1,4,0000000000000000010e6f95f368b00726ffd7f505868eb9afe6909370b9cf3d,b71439858e028ee46cacb5d454f9be95df2473ae8ba4f2cbb8d40dc1ee1f1ce6,1460038947,403085044,26531986,3667693148,1112,988549,1102780,TRUE,406168
0000000000000000019d6a023cb12c00da81836be802f1432fe187551493d330,805306368,00000000000000000678d0f732155991a66da28893ea5dccbac039f196d3f0a1,495cbf55e8d0ac995266aa8899f1e9d4bdbe671f98fd49fd58d75dea30ea04dc,1460038908,403085044,14125956,3772022601,533,508606,1102781,TRUE,406169
0000000000000000016214505df66cb2e2e59a44eaa4b933182b8b1c5e9960cd,4,0000000000000000019d6a023cb12c00da81836be802f1432fe187551493d330,c7b90ee812afd18ad1f60928ff39fb8e137e8686fbaeadb5a3dc0e7b894bc29a,1460039178,403085044,13909523,2633477970,645,259425,1102782,TRUE,406170
00000000000000000315a5165bf8ff26d576b3c8788c0a08c00c7f689007bacf,4,0000000000000000016214505df66cb2e2e59a44eaa4b933182b8b1c5e9960cd,6ec9aeba8ee5b11e9a660cb9cd33b640746845bfbf6263607a183c56f6811dfe,1460040933,403085044,75424337,172838250,3066,999969,1102783,TRUE,406171
000000000000000004676b24ce5a51444226719fd52b6672005113c33437f96b,4,00000000000000000315a5165bf8ff26d576b3c8788c0a08c00c7f689007bacf,e53d7233f9aa9f543487df305b9443bfaab487330c54d6801d2a1531c490a9c8,1460041272,403085044,35047955,574885780,2153,988082,1102784,TRUE,406172
0000000000000000003b823217a6ff109b279df9233203de389ff64eaaae5926,4,000000000000000004676b24ce5a51444226719fd52b6672005113c33437f96b,63dc0415d4ce0f9505416107ffaed8a996cd2826a01f863628314bd86d6ad133,1460042231,403085044,17336625,1340191753,1029,425317,1102785,TRUE,406173
0000000000000000067f882c464dfc0ded6d86594107dda696183eaf82db12ce,4,0000000000000000003b823217a6ff109b279df9233203de389ff64eaaae5926,7a7f5ec65385366dcaa9463a51bbcd88a88c9a5cd4e968d5e44a1ff86259267d,1460042359,403085044,45254088,1898075136,2374,989104,1102786,TRUE,406174
000000000000000005f90769546f51a28770fcd2309f3633831055d9b095edb6,4,0000000000000000067f882c464dfc0ded6d86594107dda696183eaf82db12ce,29c9eef11de569ffd000614e7e80d12b1742f3905e30f0ea52a8edec8175dfe0,1460042525,403085044,21225602,1780467046,909,766064,1102787,TRUE,406175
000000000000000002e32f12dc0835e11d753c7a2d612b0f1cafcfa05fd946df,4,000000000000000005f90769546f51a28770fcd2309f3633831055d9b095edb6,4f5ab38fa0a05ed2e4e98baee9c85fb3c34cfc478d8f7002e494350c5bc7e20a,1460042817,403085044,25042719,1253696039,1263,998047,1102788,TRUE,406176
00000000000000000526d97c765d789e9334df409ee9fca4e3d4ef2fc79cb972,4,000000000000000002e32f12dc0835e11d753c7a2d612b0f1cafcfa05fd946df,89c11bfb80989fd8c1b2614aa18908c6e9d0d03d77dd93724349a05e974de55b,1460043819,403085044,50004624,2832286877,2636,999970,1102789,TRUE,406177
0000000000000000035a223027a6d55f7dffaab25f06a1a63cec1b5e43ef50d0,4,00000000000000000526d97c765d789e9334df409ee9fca4e3d4ef2fc79cb972,0466085ba223d7389df14c1a6524bf17104091b996d9765fca73e8e5e34435df,1460043930,403085044,9657611,1496878243,474,383880,1102790,TRUE,406178
00000000000000000134cb274938636f16522db9bd49c1180b8bb899f0b35ca9,4,0000000000000000035a223027a6d55f7dffaab25f06a1a63cec1b5e43ef50d0,f119b8955aad9322fddebb8e59f5adce07c24ecf6a2ce5b3ee76c77f5cf19fe1,1460043979,403085044,8838480,3805341800,350,997719,1102791,TRUE,406179
00000000000000000533b44c25316823d835e5f8ab26274b0a3a63a50d46c8d5,4,00000000000000000134cb274938636f16522db9bd49c1180b8bb899f0b35ca9,65cb3eec38ae460d5f9070dfa919980f7c1b3cd8996b912dd40f94c0a0737e05,1460044308,403085044,24360399,3612056384,1139,673567,1102792,TRUE,406180
000000000000000003bdd6a7716df967fb4b4334d5b3f360e7eb111eb2c563d7,4,00000000000000000533b44c25316823d835e5f8ab26274b0a3a63a50d46c8d5,2cdf0f3f81efd9dbde3384d7e0622512139032df83692c4bdaea721b2eaa7e61,1460045282,403085044,54425320,1175339658,2483,998230,1102793,TRUE,406181
0000000000000000042c0270a3841f20870645886ba5f9cb4e60382e9b3ab85f,4,000000000000000003bdd6a7716df967fb4b4334d5b3f360e7eb111eb2c563d7,c7893aaf584465c7f3e7142ecfd097c940afa6a64dccf9b77dbdab10716cf732,1460045319,403085044,16008554,803361101,711,735255,1102794,TRUE,406182
0000000000000000020bbe8c3a14e5788de13f9fc23e4ce1db254a7a9f9245fe,4,0000000000000000042c0270a3841f20870645886ba5f9cb4e60382e9b3ab85f,c9750a168fb8d89e5028e31c38e679b8a2431fdb7ad40f2a2c16bea2062763d1,1460045673,403085044,21972789,693806542,1218,561469,1102795,TRUE,406183
0000000000000000051184c0bbd2252ca14fba20fe5ce20a6b69060cb2d252e3,4,0000000000000000020bbe8c3a14e5788de13f9fc23e4ce1db254a7a9f9245fe,225259e7cee863c88905edfaf0086c5b29107c2eaf2d363bf43985953edf1acc,1460045792,403085044,10715305,1287159196,525,248185,1102796,TRUE,406184
000000000000000001da813777154c3e9fcbbce67a72be6dc3f23f9eba298a77,4,0000000000000000051184c0bbd2252ca14fba20fe5ce20a6b69060cb2d252e3,d6dd4ec5e2c794116524c989e573ad177e78ffa80c616defe4bce27ec7ca28fb,1460047865,403085044,78615382,632961862,3207,989119,1102797,TRUE,406185
0000000000000000055e0e9b77ad00549e5ee3065c3f6fcff311a22af06a5f13,4,000000000000000001da813777154c3e9fcbbce67a72be6dc3f23f9eba298a77,afd317d82e49a08ba33ec76d070e27f053092138f554001f5bbafa27b1bdd8f1,1460048908,403085044,56749626,3864086439,2843,999947,1102798,TRUE,406186
0000000000000000026472aa62b1054f7eb00507f0ec8de207f37f54277511bf,4,0000000000000000055e0e9b77ad00549e5ee3065c3f6fcff311a22af06a5f13,6637aecea813b62e27a1ce0be238d210b2f37b9022d44473e9c4a2d884ceb907,1460049000,403085044,26184891,1391219953,1823,749151,1102799,TRUE,406187
000000000000000002cf5b8999febf4210982265ef9cf1f70aa7508afa755b67,4,0000000000000000026472aa62b1054f7eb00507f0ec8de207f37f54277511bf,7e60e9b8fd07140f6ab796df5766d54cac53959bd2dc468b12ad213ae59ed4c8,1460050264,403085044,60009859,1805715204,2919,998168,1102800,TRUE,406188
000000000000000000524dec59420d7eaa72e93cf41b471084d449d2d8b0a7cf,4,000000000000000002cf5b8999febf4210982265ef9cf1f70aa7508afa755b67,9dc75785a234a0238afa19533ebe84b98891be89994275c5c03bab45138d9ca4,1460050505,403085044,36737852,1215723407,1999,998156,1102801,TRUE,406189
000000000000000000ad5edbcc03a73a8fbcbbb90bb31c4f1a9db83b0c91e141,4,000000000000000000524dec59420d7eaa72e93cf41b471084d449d2d8b0a7cf,3176657192265de50b602fefc955a7d301f73687e600601a9a190228cfc7f08d,1460050629,403085044,26159121,3365145283,1161,999835,1102802,TRUE,406190
0000000000000000068e87e089cbc64647bbffd50c57dbbaf944b3f92bfea7e1,4,000000000000000000ad5edbcc03a73a8fbcbbb90bb31c4f1a9db83b0c91e141,0427268f8ee502bf73a0a88a8d59466a13b27ea4a3ff3dfa1a651e367e04b025,1460050844,403085044,22922169,1377958170,822,418381,1102803,TRUE,406191
000000000000000005fc8a38016abae790e8d2afa1e4ccb886002c2b658bb0bc,4,0000000000000000068e87e089cbc64647bbffd50c57dbbaf944b3f92bfea7e1,a619b03a8ba20c785c2c9ecae1ed4122cbcf95a573846d44f41cc0a17a590126,1460050913,403085044,9846581,3058626354,420,420347,1102804,TRUE,406192
0000000000000000052bc656b37d0b6b3c63731667c32e4f16326e0f69c73122,4,000000000000000005fc8a38016abae790e8d2afa1e4ccb886002c2b658bb0bc,94c77d0ff4e89ed331e854c945bf62525b8ba125ae22d76f8f5584cfeba3bbed,1460051188,403085044,13169040,3818450893,774,455168,1102805,TRUE,406193
00000000000000000293028e822e4926275688259fa60ea100d90be292ab05f0,4,0000000000000000052bc656b37d0b6b3c63731667c32e4f16326e0f69c73122,37172e012590ae8c798b4f537d013493cb5835e0d1556a90a497e83167a50cfe,1460052194,403085044,50342138,73721544,2743,999893,1102806,TRUE,406194
0000000000000000030cd85b1b096dbcd17c28a1f2ee0f69d06ad8262e07a872,805306368,00000000000000000293028e822e4926275688259fa60ea100d90be292ab05f0,d45c7c415888b9b06d4357a65b5ce5f77c65670f9db03b1b990fb57932198a39,1460052327,403085044,18240193,3829016237,797,609173,1102807,TRUE,406195
0000000000000000005b5e0d2212086b21ec8bc9fb047dbb93b3084181cdfb78,4,0000000000000000030cd85b1b096dbcd17c28a1f2ee0f69d06ad8262e07a872,61bb14cb28d1e8afbc8725c2d1b304f8120cdafb65888aa8284f15257aedff75,1460053153,403085044,7497216,1003992176,370,188337,1102808,TRUE,406196
00000000000000000063d719dfcfa4848290d9df2389e3fa32e7aa1091c4b5ab,4,0000000000000000005b5e0d2212086b21ec8bc9fb047dbb93b3084181cdfb78,f76b73fd0d37405cbea3aa934a57b509e7a8fa099448bbce040b0dc2d987f4ca,1460053471,403085044,49475059,2546665248,2631,998172,1102809,TRUE,406197
000000000000000000e417137e5e25248a3078be40e1bf859e0f3b1cc649c926,4,00000000000000000063d719dfcfa4848290d9df2389e3fa32e7aa1091c4b5ab,4be7fb2d2e1052113db723c688152c733c634664ccbd47515c3853c3fff0fec5,1460055295,403085044,68913136,4003616690,3252,998183,1102811,TRUE,406198
0000000000000000007c053169ade013bb6a0b1bd3344bfc1de8b2d87a40cddd,4,000000000000000000e417137e5e25248a3078be40e1bf859e0f3b1cc649c926,f05038f20e944520fb32994888451162a9776b8732c495e9945073608802afcf,1460056583,403085044,68269700,2448501774,3078,998172,1102812,TRUE,406199
0000000000000000055b1f46e52d24ae23fd855c09643965462c12a1f2f148f4,4,0000000000000000007c053169ade013bb6a0b1bd3344bfc1de8b2d87a40cddd,a3083c889f1cfbf057c03a1448ae8bf1f9a224728be6e714a7037389ff184e27,1460057690,403085044,53342286,2503794282,2608,998194,1102813,TRUE,406200
0000000000000000031392788a63d7bf32e9218dc50db43344da4dfd6cbebfba,4,0000000000000000055b1f46e52d24ae23fd855c09643965462c12a1f2f148f4,4c3816034b67859d8620c03c178ffc50fbc097fee2040f1bdd6f514d7e22ba79,1460058618,403085044,48193562,385718695,2470,998147,1102814,TRUE,406201
0000000000000000013e39fb12574bf3c286f13565b19fdeb3bfb2a58d5d1fcf,4,0000000000000000031392788a63d7bf32e9218dc50db43344da4dfd6cbebfba,624a1da3dfe7d89259147bac731855e776580f69ee93c4ca87c7130b1b1749b6,1460058660,403085044,275000,1537844024,7,2108,1102815,TRUE,406202
00000000000000000606bff5cf821b87398545994ba58b2a3e7b046c9a8e1abb,4,0000000000000000013e39fb12574bf3c286f13565b19fdeb3bfb2a58d5d1fcf,37ae71dd2aab3c45147b046d75e769617e81062d1443d4dba2fbe3873401d9f3,1460059635,403085044,51749123,1446398814,2532,998074,1102816,TRUE,406203
00000000000000000423248f10d197c03b9a97d8f737c6b7eee356530b2bc028,4,00000000000000000606bff5cf821b87398545994ba58b2a3e7b046c9a8e1abb,63b3689e72b7213f2bf434a760c88d5be77298e82b740a1d72b44cbcf9ae5bfe,1460059887,403085044,28582466,3639186256,1628,999711,1102817,TRUE,406204
000000000000000005c3d80f3a129da898838154a5837b7b7f5df9672c722011,4,00000000000000000423248f10d197c03b9a97d8f737c6b7eee356530b2bc028,2281294c818564f5828247d1f3dc320eecc423b8a543159a1955cb78fd80268f,1460059905,403085044,14324169,2190966352,774,995187,1102818,TRUE,406205
0000000000000000051b5bb907296d8676d380b04f2da9baae647449e48ec331,4,000000000000000005c3d80f3a129da898838154a5837b7b7f5df9672c722011,6033eb9c477d3133260f51355aeb616b3728bae788485d72d406a937e702a1aa,1460060164,403085044,9312487,481273032,485,324943,1102819,TRUE,406206
000000000000000004cb7f345770e6b748e0b42376b536afaff69e5e87baa8b8,4,0000000000000000051b5bb907296d8676d380b04f2da9baae647449e48ec331,644147ad5548b0d8dcc8d797641fdeb807e4b1637be6dd91a0aa65f9fe6293dd,1460060323,403085044,13849117,831299868,678,467096,1102820,TRUE,406207
00000000000000000497e145f913c54d44f22a7ededd4b9d766c522151967c06,4,000000000000000004cb7f345770e6b748e0b42376b536afaff69e5e87baa8b8,6679ef59d64855735325d959b68df77427f0321e35ec69b2ed7beec0d0352748,1460060849,403085044,36393965,2269898461,1619,998058,1102821,TRUE,406208
0000000000000000035540693209c9a4e73068f740aa66bfa892409f48585afc,4,00000000000000000497e145f913c54d44f22a7ededd4b9d766c522151967c06,dc7c62b121612a2a42cb7a5f8d5f78a2b5cd97a3b8d6950f41fbb651363c9172,1460061276,403085044,24928973,2629195334,1335,912747,1102822,TRUE,406209
00000000000000000108ab5962b86425f54ffe07c0005dd8b1620c842a215127,4,0000000000000000035540693209c9a4e73068f740aa66bfa892409f48585afc,ebd2d2188797d0101322ca213af678d92fbe8b3cf46d0f9d5ed7236c70cdea73,1460061817,403085044,27403403,618144570,1546,953749,1102823,TRUE,406210
00000000000000000313fdcc5d264c5ab920342607e27a943eabdffa0e93bf73,4,00000000000000000108ab5962b86425f54ffe07c0005dd8b1620c842a215127,72cc28dba5eaec21fba8b961d5bd92e283737acce0c32bebc91566c728c34cfb,1460062174,403085044,16251610,2073000304,867,584968,1102824,TRUE,406211
0000000000000000010c971e95c10732b5c4149e8d6b157dd0fcff45c4267f70,4,00000000000000000313fdcc5d264c5ab920342607e27a943eabdffa0e93bf73,ee630ad6c04536e7f26813cb39fd3620783ba0de66e22ef9c2c673aca5135f63,1460062642,403085044,22978950,3741994084,1122,556095,1102825,TRUE,406212
0000000000000000029033cf764c640a1c9ed0351d130b25afbe4d94a97e6985,4,0000000000000000010c971e95c10732b5c4149e8d6b157dd0fcff45c4267f70,aff74f9be166737ef6f85f29ee40bf6b3e34628ee433bba545ded81c14c67675,1460063264,403085044,31806148,1869319329,1680,998210,1102826,TRUE,406213
000000000000000000284564170b3ae691325308921fac9b76995d21e150bd42,4,0000000000000000029033cf764c640a1c9ed0351d130b25afbe4d94a97e6985,0f177672566d7b25199d96616b1b4e85fb8fa8ee6c43f28e74de2021255fda5a,1460063872,403085044,31742010,407983478,1407,848310,1102827,TRUE,406214
0000000000000000047260d0671b1f9efa8c696d1bf1ea337e3d965e57c8429f,4,000000000000000000284564170b3ae691325308921fac9b76995d21e150bd42,86be31258b3e18d6a2db09c6a10ced3cfdd6eae8b2fa0309116a204d252ef750,1460065776,403085044,58246802,2326913056,2946,998104,1102828,TRUE,406215
0000000000000000021eaafddc61624f4f4fdaefce6821742ace0358063d37b0,4,0000000000000000047260d0671b1f9efa8c696d1bf1ea337e3d965e57c8429f,94a6362cd12af724a4621cb1634ea3d3eac414581800a9723aaad8526dda3440,1460065980,403085044,24540531,1084046548,1380,922472,1102829,TRUE,406216
000000000000000001620c2e6198bfc1eaa0f9b858d5b6593e1420722e7bedb9,4,0000000000000000021eaafddc61624f4f4fdaefce6821742ace0358063d37b0,6e368866f418c31794840de0287f6715a4a773fb15a1503256a62cb4fa1865e8,1460066809,403085044,35808841,212759999,1871,874161,1102830,TRUE,406217
000000000000000000768025682dab84906b0896333e0fce904f75e0474dd587,4,000000000000000001620c2e6198bfc1eaa0f9b858d5b6593e1420722e7bedb9,ac5a13a25af885a5d3da348117155938b4c758557c6f7fba6954f6b0af7659c7,1460067790,403085044,33151166,2579540814,2003,774458,1102831,TRUE,406218
000000000000000003a38f85cbba1d87dcf522781c5c14cceabdfbf3676b46c4,4,000000000000000000768025682dab84906b0896333e0fce904f75e0474dd587,4a981b71f110c02299ee95c0c5a9ad3c956f484004df1994d31e2900f427b493,1460068440,403085044,29853234,1622441914,1468,702232,1102832,TRUE,406219
000000000000000000edf9044642a5f0de2f4398ae3345cc3ff6cf0027624715,4,000000000000000003a38f85cbba1d87dcf522781c5c14cceabdfbf3676b46c4,bb51e5fba83f1727c8a7160727b4c5733f2dc319625519e3982d408461fd5fd7,1460069336,403085044,31638706,3313443175,1812,681484,1102833,TRUE,406220
000000000000000005c02bf9e58bc6e517e65d15b30baf3aa9c417f9f9bf2dc0,4,000000000000000000edf9044642a5f0de2f4398ae3345cc3ff6cf0027624715,38641fe9f80d54e53c1d183b74896fd1fabeaad7d18f0a6ac4c5272c13d03c35,1460069382,403085044,5455086,1724675751,508,981721,1102834,TRUE,406221
00000000000000000269d447a3f280ec7fed79cb24e2e548d94976bfe97d85c3,4,000000000000000005c02bf9e58bc6e517e65d15b30baf3aa9c417f9f9bf2dc0,47d2383ba972b27322a368aec30add12773e9bfcd9e8322222f394fca0577d06,1460070102,403085044,27299652,2189467000,1502,649652,1102835,TRUE,406222
000000000000000000c8cff9d9c6b6eb83d1603a9d234f48bb43034a583bea30,805306368,00000000000000000269d447a3f280ec7fed79cb24e2e548d94976bfe97d85c3,ccf5626d83625a523a098ef565b499105bddf0c61350c33018c80a8d00248bfc,1460070262,403085044,14683561,444538638,642,503183,1102836,TRUE,406223
000000000000000001d5225afb03dc81bc1b4418741795af2fce073a3def85c8,4,000000000000000000c8cff9d9c6b6eb83d1603a9d234f48bb43034a583bea30,7293ef5f879f96644b934ce89df3e0fd9b6933dbcfa8406838869a0fc14fffdf,1460071299,403085044,39766433,1356728705,2110,886300,1102837,TRUE,406224
00000000000000000458613ce0a3a76e8bec89578618a31b6597bcbf4eb3050d,4,000000000000000001d5225afb03dc81bc1b4418741795af2fce073a3def85c8,e9a8e7283966da6bcaf7e77c32a559321b99d85d7db6aedc58d271c2f3218c7f,1460071770,403085044,20894307,1812334910,1050,509100,1102838,TRUE,406225
00000000000000000334f17c7a4146cd49588aee67f430c79c7f37565b729d5b,4,00000000000000000458613ce0a3a76e8bec89578618a31b6597bcbf4eb3050d,799e5b85b0630b7c28d41c6d7e1e29aa4b663ecd9b9a7a37e9b221e3b9a7abed,1460071804,403085044,2170854,639535269,158,975029,1102839,TRUE,406226
000000000000000005dcac3948f71c0c1813b4170a1ed9eb83d6febf15b9805d,4,00000000000000000334f17c7a4146cd49588aee67f430c79c7f37565b729d5b,aa4c125b9196db183c825c55cfd31a685a690c21cc14ef64bae5d71b03a0ff7f,1460072119,403085044,12469122,3449553570,677,295281,1102840,TRUE,406227
000000000000000000859a99460b6644fc4d3311bcf5cadc9ee26f416af54fe9,4,000000000000000005dcac3948f71c0c1813b4170a1ed9eb83d6febf15b9805d,83c6400bbc9d1aff3aee9f44aae1d198143a8604d4962d81cd8af90eb7ec174e,1460072372,403085044,11086735,1450003010,674,998175,1102841,TRUE,406228
0000000000000000034a02ebcab89d6bb0097ebc0fb80946bba8df581d9d4ca6,4,000000000000000000859a99460b6644fc4d3311bcf5cadc9ee26f416af54fe9,1470c80d8021efd1bae900574de317dbe5e73162c60616f69dd030f2cbace39b,1460072407,403085044,1176137,1930806759,66,27746,1102842,TRUE,406229
0000000000000000055312d08e899970d6781727e43a9f10bfe67be0b92fb9d6,4,0000000000000000034a02ebcab89d6bb0097ebc0fb80946bba8df581d9d4ca6,d279d07dee5ceb074ae9cf5ed785a3e7875f65a671a28a04c29baa26f11746bb,1460074419,403085044,56393738,1797532476,3162,999987,1102843,TRUE,406230
0000000000000000022c4f07e569abc8232b1b8c64db0b23b87001f03d836f5c,4,0000000000000000055312d08e899970d6781727e43a9f10bfe67be0b92fb9d6,1084cc58339a94061f88ffdb6cf851a3c86e36ba639b10b8d5829117674e9f8c,1460075579,403085044,40207753,4255948366,2513,998063,1102844,TRUE,406231
00000000000000000068de9fcf05dcc58f6fae9098c33adfb44dfccf7ff03edb,4,0000000000000000022c4f07e569abc8232b1b8c64db0b23b87001f03d836f5c,db1c932c84af47c5747e82ce779ae0177c876b04fb1fb7a8a4d1474c59e9a7be,1460075944,403085044,18424088,1826056358,1021,664342,1102845,TRUE,406232
00000000000000000331a3f7be4eb01db2ae7664ae8ec7a3d4d2a2961e6806b2,4,00000000000000000068de9fcf05dcc58f6fae9098c33adfb44dfccf7ff03edb,f9c2f70bbaff3f3ea12fdf69ccb0e93b01a91f32112ee721fc4fafc162261a2c,1460076712,403085044,41960279,762401809,2197,916849,1102846,TRUE,406233
000000000000000000c933758dc1a3a0f111ebf736fa2ae83d2ea309f6b77daf,4,00000000000000000331a3f7be4eb01db2ae7664ae8ec7a3d4d2a2961e6806b2,ee5fbf5ffe315101645b21672a6c20f050e75b0d8c17abe37a0a431e1184066a,1460077241,403085044,23905537,1948391656,1318,989631,1102847,TRUE,406234
0000000000000000036d572407560812c9a6aca908a5b280af49b01ec84dc936,4,000000000000000000c933758dc1a3a0f111ebf736fa2ae83d2ea309f6b77daf,d836389b407941aab96c8ff5d9b99ed7532c37a4657bbf584ad746dfbaaf36d1,1460077972,403085044,34216662,2692538494,1593,766411,1102848,TRUE,406235
000000000000000004dd51025678ad00a8a5a266b6af80964feecc95be3c2f14,4,0000000000000000036d572407560812c9a6aca908a5b280af49b01ec84dc936,a70b3540cd5f2dfd45928bdb9032f00cc8024d8dd57fa21a4a22176079202f00,1460077996,403085044,2165522,1238668900,92,40460,1102849,TRUE,406236
000000000000000005666eb0d00dcd80398d6f35055f77a1ecf25736869fb2c8,4,000000000000000004dd51025678ad00a8a5a266b6af80964feecc95be3c2f14,e1e8bc1538ce75d1d67586d2f9020efc667d1fc0506a31606f471b6860fa23ea,1460078032,403085044,1607505,1086913209,119,48975,1102850,TRUE,406237
000000000000000000dbf623dd50e6467a323ad7b58204b2eddc792b678b63c5,4,000000000000000005666eb0d00dcd80398d6f35055f77a1ecf25736869fb2c8,46d0eb61321ca33be5d5ebb23f20dfdefddeef1eece42046c43d4f5808edb47a,1460078288,403085044,13694035,3249039234,878,429811,1102851,TRUE,406238
000000000000000000c829fa8f8c8d85a6c9afdc965c61bcba1b00a1030fa996,4,000000000000000000dbf623dd50e6467a323ad7b58204b2eddc792b678b63c5,02a76c4468edb5849dec944969bd4ebbc8568f4d4b2060adff528bf19c2db31d,1460078468,403085044,7374895,3811316386,461,270728,1102852,TRUE,406239
000000000000000002a0b458dc3c02f4c3003a97e098cbcfcb40471694c82fdb,4,000000000000000000c829fa8f8c8d85a6c9afdc965c61bcba1b00a1030fa996,63277324c9ee80c01c6e07db2ddb1387a0cb9db68218fdcbf41a9bc0ac358587,1460079364,403085044,31360508,2643721989,1879,779743,1102853,TRUE,406240
0000000000000000029efcfb0eca95be56df8ad9f605e133eb6f134879b5ff47,4,000000000000000002a0b458dc3c02f4c3003a97e098cbcfcb40471694c82fdb,a7674276c73f8fb159d9c7d7afc169d1fa09ade012c7876b944684516fd2707d,1460079622,403085044,11480661,3818032254,817,400114,1102854,TRUE,406241
